,word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,remember,0.09685478,0.061222415,0.098881386,-0.024937792,-0.011074465,0.033019044,0.099724896,0.009613824,0.008541865,0.021344641,-0.047444433,-0.0083700325,-0.13340685,-0.03283988,0.0025083951,0.028880104,-0.09329049,-0.05604973,0.02353734,-0.023634829,-0.016005766,-0.034547254,-0.03150517,0.0071759005,-0.0047351937,0.12853038,-0.007385212,0.018096557,0.020806203,-0.013233023,0.019627845,-0.00045930655,-0.06608845,-0.11788004,0.05124605,-0.06419303,0.047949452,0.00014820426,-0.12329638,-0.060254022,-0.012136472,-0.036071423,-0.023196049,0.03311893,0.03778651,0.0249061,-0.00010393883,0.0072313882,0.015781576,-0.024326965,0.054731324,-0.015427666,-0.036217358,-0.0022757852,0.10188175,-0.18008257,-0.18398525,-0.107437976,-0.018632391,-0.040771283,0.03506032,0.017994223,0.0011136323,-0.034252003,0.020873468,0.004620519,-0.020440813,-0.0406244,0.026677571,-0.045939334,-0.028824134,-0.05096597,0.00058349065,-0.07915402,0.012122246,-0.18424247,0.0045540915,-0.0071732537,-0.05254303,-0.051525507,-0.022507316,-0.01411107,-0.01963441,0.08048845,0.07401925,0.00068104797,-0.0030454323,0.037820756,0.00015638868,-0.06150518,-0.015132289,0.049275357,-0.014608735,0.055150658,0.0045074946,-0.016053213,0.04574856,-0.0076759662,-0.007360433,0.047938127
1,climate,0.35972837,0.01602132,-0.49932876,0.36970767,-0.72184473,1.3030847,0.24559404,0.700338,-2.1498804,-0.6397203,-0.30092803,-0.12668537,-0.043131743,-0.6188615,-1.3475325,1.0744525,0.20700729,-0.5355828,0.5016629,-0.13503112,0.84787446,1.1063927,-0.87380016,-0.50826436,-0.9014855,0.045840926,-0.9680688,0.8531084,1.2852201,-1.1132303,-1.6006534,-1.1076688,-0.63295394,-0.41085476,-0.41859984,-0.1833722,0.39499128,-0.39300057,0.22874628,-0.5013103,-0.18943255,-0.44919345,0.95087886,0.27242118,0.27884397,-1.5046055,-0.534882,0.3905363,1.4550903,0.79683477,-0.18369357,0.016670486,0.5389543,-1.3778725,-0.5243186,-0.23455714,0.030832164,-0.068813354,-2.15582,1.137876,-0.34820214,0.97443616,0.74930596,-1.1107482,1.0964047,-1.703609,0.1601312,0.26924035,1.2075564,-0.2285569,-1.0190144,-0.20050518,-2.2146232,-0.32271004,0.86151993,-0.2958617,2.23181,2.2188597,-0.75815165,0.98845047,0.36663535,-0.011550003,0.094906665,-0.06272161,-0.054553058,0.29486114,-0.5522174,-0.04036309,0.16052128,0.23003244,0.09215598,0.31228974,-0.72961056,-1.1509978,-0.63022727,-1.2374375,0.634242,-0.017252054,0.86901814,-0.49723494
2,change,-0.30349177,-0.0220886,0.3253518,0.15343994,-0.840606,-0.6592519,-0.21537788,-0.5315009,-2.0722601,1.4813347,0.29174444,0.17262444,0.011237291,0.95530194,0.75559783,-0.675785,-0.1792563,0.70899856,-0.42855906,-0.15741603,-1.4582379,-0.49293864,0.50175804,1.5671731,0.9784817,-0.020553688,0.5830776,-0.72975165,-0.6569714,0.70820004,-1.1146433,0.68577224,0.36723402,0.34543622,0.34469926,0.1712369,-1.1856892,-2.261618,-0.2572991,0.48396316,0.7307619,0.27844158,1.1148459,-0.33575082,-0.2956566,-1.1963263,0.70948243,-0.3828698,-0.613514,-0.8365706,0.22259429,1.5110916,-0.54708415,0.8976755,0.44018707,0.16634895,-0.008519911,0.0053018243,0.7468226,-0.5643388,1.2718539,-0.99281687,1.4659917,-0.6276666,-1.5756242,-1.761119,-0.3394409,-0.25937402,-0.5990617,1.9600911,1.9488137,0.052477606,0.023840567,0.43570563,0.6636279,0.29531565,-0.3268422,-0.28525737,0.48199072,-0.7351521,-0.24272448,0.002645113,-0.07642806,0.09536114,-0.09120788,-0.019851902,0.5461695,0.024690231,0.28005227,-0.18123813,0.06995196,-0.36243019,1.1974995,0.8401791,1.7856278,0.9163633,-0.41093546,0.07077929,-2.235668,0.7240367
3,?,0.22640526,-0.09862391,0.01589676,-0.25282422,-0.79801756,-0.49409613,0.087160595,-0.15520279,-0.16216739,-0.19901022,-0.10605233,0.10200474,-0.19018786,-0.7342714,-0.31624597,-0.12774956,0.113089375,-0.046840668,-0.18770158,0.806032,0.51911753,-0.48842415,-0.7139101,-0.32269773,-0.9931003,0.17759661,-0.102513656,-0.51208436,0.19316073,-0.38478854,-0.19595644,0.31479192,0.013092415,-0.23507383,0.019723896,-0.07765501,0.34797028,0.29319316,-0.026104335,-0.09915225,-0.4155709,-0.15872015,1.506295,-0.047250807,0.2702519,-0.014592117,-0.28870007,-0.19254564,0.4827527,-0.5235254,-0.06422497,-0.4748436,-0.21505211,-0.038454406,-0.14374782,-0.08760693,0.0238971,-0.017034544,0.41464165,-0.1378397,0.25605142,0.71458346,-0.26554322,0.34216347,-0.33622664,-0.3608039,-0.15863451,-0.35410807,0.107084624,-0.13886578,0.69552255,-0.14279717,0.84970355,-0.13219987,0.5855394,-0.07514241,-0.8061447,0.02887475,0.35112768,-0.06212712,-0.08632561,0.11210605,0.29822117,-0.1194023,-0.43753147,0.48351592,-0.03735727,0.11230755,0.7470693,0.052199334,-0.13685957,-0.042009197,-0.2620005,0.8730897,-0.056298826,-0.038403943,0.29060704,-0.40639016,0.40830263,-0.49903154
4,the,-0.028767752,0.11360439,-0.1687073,0.26608303,1.156001,-0.7019854,0.24482514,0.03372434,-1.0773987,0.2724545,-0.01741212,0.11040875,0.054445375,0.43167987,-0.5214394,-0.3280465,0.08855034,0.0775067,0.11370026,0.46513507,2.205188,0.19466278,0.11908313,0.29790294,-0.5059283,-0.0071352385,-0.33111775,0.27456897,-0.6878967,0.16757612,-2.704648,0.8193638,0.31195897,0.05323856,0.10502124,-0.061852567,-0.9974738,-0.11513058,-0.12252927,-0.09402382,0.100061074,-0.09207091,-0.49797794,0.0022345432,-0.42000553,0.15342,-0.116576985,-0.018289983,-1.8334358,0.023569206,0.15909712,-2.3379862,-0.06955471,-0.4264151,0.080327146,-0.10918874,0.070349745,-0.16305444,-1.5239289,-0.2348786,-0.27552462,-0.1079532,-1.3277261,0.2704763,2.3252628,0.6856204,0.034637593,0.025669327,0.38991114,0.94201463,-0.5417331,-0.617575,-0.36864835,0.105093405,-0.31010568,0.16696711,0.14438902,0.013559869,-0.29389995,-0.14922555,-0.10824596,-0.079320095,0.07902787,-0.082732424,0.18882036,-0.37568772,0.1040727,0.0070149507,-1.1430014,0.060599912,0.16371956,0.10654104,-0.8772545,-0.19382063,0.0094677415,1.7953598,0.24745837,0.124046385,-1.9562013,0.32359955
5,pollution,-0.14422329,0.1284968,-0.17723866,0.2850391,-0.08253318,0.15614167,0.23927945,0.39934078,-0.049809817,-0.025548074,0.000706907,-0.22479475,0.062059328,0.44566962,0.01493409,0.1842993,0.24034977,-0.09501413,-0.2745329,0.090348326,-0.16227672,-0.13516343,-0.27907932,0.28176156,-0.33115107,0.009180173,-0.013968007,-0.50431156,-0.016544009,0.09867172,-0.09507446,0.23891254,0.020349324,0.425094,-0.5867267,0.15765035,-0.40082502,-0.12059873,0.296238,0.47921053,0.24816328,-0.16187172,0.3533915,0.1903647,0.194399,0.009476789,-0.2712562,-0.2970698,-0.03577394,0.010739689,0.30247548,-0.057356857,0.16490792,0.026556667,-0.021015882,0.009598527,-0.10703112,0.08697405,-0.049220342,0.16811435,-0.14203556,-0.15046129,-0.007341182,-0.30035406,-0.08287524,-0.05142427,-0.35702527,0.2405407,0.40608075,0.06574276,-0.020146638,-0.21407054,-0.19249853,0.2948786,0.4104483,-0.31049448,0.12598485,-0.105752856,0.059110068,0.41023415,0.10515441,-0.09161892,0.11603533,0.045377478,0.22318448,-0.071188964,0.19798465,0.0032027739,-0.1391294,0.18783394,0.3587499,0.28576306,0.06839241,0.062623,0.060240332,-0.05343807,0.3411873,-0.052468386,0.0757365,0.2411134
6,of,0.041219875,-0.19777745,0.24194044,0.019244157,-0.33393466,0.3761364,-0.11643229,-0.20301974,0.87028337,-0.48644498,0.33312163,-0.07223817,-0.16563134,0.34195182,0.18879224,-0.044064365,0.12945649,0.59355795,-0.35286024,-0.25684714,2.1276078,-0.46140045,0.08940798,-1.2545599,0.97752076,0.13638696,0.24727383,-0.9745137,1.0285723,0.88198,0.23446089,-0.24157909,0.18837251,0.03113362,-0.21460879,-0.12668577,-0.0894408,0.5887009,-0.0246955,0.2698907,0.0024466407,0.43449506,-1.3103905,0.12394715,1.0376967,-1.3851833,-0.026963051,-0.28704253,-1.909304,-0.08965524,-0.096362256,1.9134156,0.624478,-0.447208,-0.16139624,0.06075775,-0.06296513,0.06895029,-0.3289384,0.57138515,-1.7404342,-0.4083598,0.046381246,-1.9387908,-1.6931499,1.1044346,-0.29090497,-0.2283911,0.20503229,-1.2415367,0.1411695,0.12087004,-0.38811275,-0.23437192,-0.8218971,0.041160546,-1.8859478,1.1284237,0.3548989,0.09264761,-0.024596304,0.20702262,-0.031161161,0.16465059,0.087372646,0.49208093,0.1624357,0.09995081,2.7311368,-0.16984902,-0.0036991462,-0.21254976,-0.73952377,-0.75789076,0.61728424,1.7330971,-0.20958742,-0.40867704,0.01581146,-0.6620207
7,coal,-0.13326767,-0.09659693,0.018036138,0.036410075,-0.102065586,-0.021503039,0.11010174,-0.051128753,-0.018931987,0.07967076,0.028785568,0.081064574,0.10501161,0.103713445,-0.09600191,-0.24161112,0.14425887,-0.10128899,-0.1272047,0.028092057,-0.11009216,0.08462821,0.093706556,0.01755817,-0.06293846,-0.0051982175,0.01478993,-0.058726083,-0.078253165,0.24502505,-0.09517911,0.13804571,0.3396413,-0.0023057465,0.09097,-0.007970535,-0.15076521,0.10821236,-0.11522306,-0.107229605,0.0556313,0.19230942,0.12631102,-0.15661952,-0.073818624,0.018647358,-0.35504213,0.20999987,-0.0523219,-0.22465983,-0.039185237,-0.10711384,0.19835693,-0.15774687,-0.089087375,-0.06094593,0.12834127,0.080723114,-0.09088,0.2817086,-0.052631255,-0.22169937,-0.10909873,0.046738923,-0.05510031,-0.059459873,-0.00048975524,-0.003420838,0.12079122,0.13478175,-0.031344317,-0.21361522,-0.052109897,0.25400048,0.011493249,0.19009045,0.10931487,0.073282905,-0.016300077,0.19446915,-0.2603069,-0.14830919,-0.393093,-0.08926769,0.082396895,-0.017105285,0.055751342,-0.18457115,0.05331734,-0.1375347,-0.20140037,0.12943836,0.071541354,0.08967854,-0.029547796,-0.12279662,0.022593966,0.27256742,0.051532608,0.17039439
8,plant,-0.14672083,-0.12751718,-0.13345827,0.032002673,-0.15076283,-0.14113191,0.30364463,-0.00031735055,-0.09695153,0.008837256,0.040883027,-0.21432927,0.28818825,-0.064309396,-0.0843679,-0.44277424,0.34758133,0.13636096,-0.12783727,0.19380106,-0.06955333,0.27515167,-0.049605656,-0.010047775,-0.087180875,0.20682943,0.23211788,-0.16661124,-0.078907676,0.16418688,0.0018390773,-0.18033767,0.30270836,0.18463102,-0.0348605,0.035234164,-0.043109357,0.020909281,0.14140792,-0.3574769,-0.24407159,0.11112,0.1511809,-0.34410542,0.09963974,-0.04706263,-0.1922147,0.18806224,-0.028650561,-0.02385458,0.048606902,0.06964797,0.2324889,-0.36070395,0.010749125,0.11343478,-0.115843765,-0.2153054,-0.03313168,0.24409302,0.011975001,-0.094142236,0.008869389,0.13272068,-0.14670156,-0.072541445,-0.022059722,0.012418248,0.088689916,-0.017887695,-0.017161684,-0.1784802,0.009117732,0.23242034,-0.07164416,0.28402987,-0.102479875,0.09193126,-0.06199516,0.14085717,0.06459602,-0.09379864,-0.19114336,0.3746404,-0.059569392,0.07661541,0.11700544,0.016126888,0.08420521,0.18141153,0.07860727,0.17556113,0.106682345,0.27190828,0.016627155,-0.24522665,0.029221991,0.5738691,0.11108702,0.13718651
9,we,0.2484149,0.25955108,-0.056727875,0.845751,0.82385486,0.6189007,-0.050833266,0.7193102,-0.76383954,-0.410572,-0.066953525,0.01853253,0.09389125,-1.0229897,0.36774623,-0.28308678,-0.061910767,0.19699535,0.24640267,0.8678466,0.11036118,0.10607275,0.091257736,-0.06250679,-0.28022355,0.07861748,1.0680633,0.19026928,-0.25135595,-1.0202942,-0.3662425,-0.83779055,-0.6779714,-0.47723255,0.11010693,0.037789706,0.72208655,-0.4754819,-0.03300769,0.4306742,-0.043266475,0.13185386,-0.21981113,-0.07345818,1.1304615,-0.46326968,0.8302762,-0.11531542,0.55192184,-0.38634965,-0.027486557,-0.36664167,-0.1519471,0.65566885,0.053588986,-0.074038535,0.098180264,-0.09666762,-1.108862,0.091844514,0.8746458,0.9126731,0.8539353,1.0286248,0.5402673,0.2306873,1.0233853,0.41434196,-0.3685334,-0.047721013,0.5699131,0.099027,1.0052799,-0.49857214,-0.9922731,0.07765583,-0.015289988,0.5826558,-0.011458436,0.5858718,0.2040433,-0.66797763,-0.015274123,0.1309267,-0.41609842,-0.579153,-0.029559996,-0.020323202,0.8323443,-0.14323768,0.27466512,0.27182958,-0.3642816,0.76556075,0.21270865,0.34691358,-0.40391645,0.38217318,0.14085938,0.2331603
