,word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,tea,-0.15673314,0.049661595,0.11657122,-0.06146686,0.0067916014,-0.13339591,0.11666131,0.18189453,0.20808338,0.21506776,-0.047932025,-0.13733435,0.22128095,-0.0303345,-0.22575495,-0.048079483,0.060669027,-0.024018804,-0.2951836,-0.010445865,-0.18149862,0.3063117,0.0862392,0.009305914,0.05718215,-0.081399016,-0.006362448,-0.13430189,0.033025745,-0.029348135,0.043539,0.1448907,0.1526404,-0.068532586,0.11150397,0.010422111,-0.1293073,-0.182977,-0.011643178,-0.025102936,0.016156256,0.0793726,0.08439486,0.1934068,0.16193652,0.43534234,-0.021831503,0.05220286,-0.17108727,0.067649,0.19279167,0.07858921,0.09833823,-0.1306717,-0.20368451,0.0036786578,0.074490935,0.021076078,0.092022225,-0.22126655,0.11062384,0.25668675,0.039090823,0.18968725,0.20111503,0.061797857,0.10093558,0.028319957,-0.22321935,0.03730187,-0.17256212,-0.04847806,-0.019784568,0.006675108,-0.023139093,-0.14151366,-0.0050796065,-0.12689154,0.1652485,0.07353429,0.0014018739,0.019904543,0.23708214,-0.105071835,0.16771969,-0.11568266,0.03976914,-0.09699286,0.12585904,-0.14554676,0.058345616,0.12566364,0.22105578,0.032649834,-0.02373597,0.07390843,-0.10421452,-0.14202736,-0.023130756,0.033361305
1,different,0.09543435,-0.06561127,0.034936495,0.0003564324,0.008242872,-0.01746973,-0.07587711,-0.03696833,-0.14153719,-0.16288972,-0.00037211858,-0.047132354,0.01779497,-0.2100137,-0.07573205,0.06886134,0.050752375,0.02929237,-0.08646766,-0.15880084,-0.043783486,0.012764728,-0.37105817,0.075627744,-0.003222588,0.007362759,-0.042773914,-0.07693076,-0.016932184,0.1265915,0.10724382,0.031365205,0.03726666,0.11422415,0.087448485,-0.00807973,-0.08673812,0.23151207,-0.1747098,-0.032193296,-0.047179174,0.25018132,-0.04818873,0.011308977,0.0592546,-0.23931909,0.06677286,-0.17482251,-0.17371798,0.15099038,0.045727987,0.16243093,0.016734378,-0.05191219,-0.011812825,0.060654484,0.06200368,0.054440577,-0.06270638,0.036875684,-0.055696446,-0.23787878,0.013040631,-0.019016903,-0.08883578,0.13716583,-0.18448101,-0.023109287,0.05762974,0.012968432,0.18525322,-0.05572935,0.06306335,-0.31191957,-0.043623686,0.059216384,-0.036551237,0.0015495196,0.026615873,-0.049243495,0.009099672,-0.011716661,0.037211448,-0.1258315,-0.015634593,0.0247026,0.07538887,0.06530201,0.022680517,-0.0076527502,-0.005923158,0.056423966,-0.090941474,0.06740635,0.0577861,0.10078193,-0.038682736,-0.026091825,0.033487238,-0.027617438
2,due,-0.08975079,-0.14942674,-0.32786933,-0.05031434,0.11661859,-0.06023316,0.24091129,-0.43328518,-0.32158303,0.11153554,-0.13999675,-0.021581335,-0.29568234,0.23430619,-0.31960696,-0.5044837,-0.19411461,-0.062471744,0.41255832,0.30332443,0.048362754,0.035877466,-0.2170186,-0.21629292,0.03218759,0.34431377,0.075969666,-0.26607788,-0.1218039,0.22487426,-0.03717341,0.14553605,-0.15377113,-0.20426604,0.02639189,0.10768028,0.17501923,-0.29778808,-0.004486382,-0.20936345,-0.27628115,0.06939965,-0.00048168865,-0.15883967,-0.35948855,-0.13490877,0.109758146,-0.33765212,-0.49712983,-0.29087853,0.0527789,-0.2528679,0.01874716,0.29286546,-0.09627999,-0.4877436,-0.28759918,0.35612956,-0.35334972,0.053959493,-0.39597112,-0.012651807,0.03381472,-0.019328557,-0.16752751,-0.14428997,-0.43321005,0.11456045,0.41228175,-0.31415662,0.07041968,-0.0337667,0.749436,-0.16345829,-0.12490038,0.25246328,-0.03682575,-0.42353052,-0.41481936,-0.05438677,-0.13930224,-0.10626411,0.2708232,-0.56234396,-0.029807106,-0.08863544,0.04253953,0.11750233,0.20959647,-0.07377793,-0.061082058,0.0040744795,-0.25828388,-0.5229344,0.4003121,-0.5057111,0.09967398,0.11566137,-0.2290713,0.36608475
3,to,0.0002773238,-0.4870072,0.4160818,2.2238903,3.1444256,0.18273602,0.046539687,0.5906126,0.10053972,-0.14086172,-0.045597743,-0.14749968,0.21796206,-0.0917916,-0.7948309,0.29257607,0.8578697,1.2491777,-0.23329243,-0.2160512,-0.18151689,-0.10622745,0.28563586,-0.6342108,0.42584682,0.0017268283,-0.82199806,0.13400349,-1.5501958,0.091519296,0.16424353,0.942871,0.57415646,0.02841635,1.1747487,1.4353414,0.050325453,0.10405732,-0.16304606,-0.17491992,0.2765477,-0.04165196,-1.6756907,-0.343268,0.05475786,0.010036573,0.08821841,0.14740928,0.11828536,0.15974958,0.7397999,0.18507907,0.90207845,-0.24492566,-0.21673279,0.147287,0.83710194,-0.08729986,-0.29889885,-0.23969509,0.17163126,0.10035641,-1.5222559,-0.82680416,0.10518766,-0.1897104,0.1187312,0.13230935,1.9803239,0.81155694,-0.1842564,-1.7622213,-0.20559329,0.056760736,2.6434295,-0.07363469,-0.060460888,-0.52540946,0.07453949,-1.0423558,0.46786904,0.8923712,0.29143295,-0.03544579,0.08370873,-0.7995947,0.13292603,1.1813606,-2.4056208,0.5057306,-0.29496136,-0.7451924,0.08286405,0.1692058,0.25212178,0.025909452,0.99464166,-0.59410226,0.66406447,-0.26707911
4,climate,0.8651019,-0.5612854,1.8302348,2.5640333,-0.6210099,-0.5193117,0.64254564,-0.4513986,0.010220209,0.33957142,0.8212979,-1.0047085,-0.47682998,-0.27736413,0.9490325,0.8815226,1.2489499,2.2432292,-0.41534364,0.18671215,-0.810233,0.6539408,0.014687832,0.7568619,-1.3526243,-0.55871326,0.62071204,0.745769,3.046695,-0.7452318,-0.35790795,0.47822085,0.21021327,0.2385777,-0.92635673,-0.6947158,-0.63151526,0.27082786,0.21248062,-0.87436813,-0.6591282,0.070046954,0.75954974,1.1593422,0.23688541,-0.28736743,-0.44853118,-0.068566754,-0.3752464,0.016920002,0.75439095,0.06491632,-0.91709477,-0.30322483,0.51314896,0.2259684,1.2376395,0.11239836,0.67254424,-0.25165927,-0.59762913,0.17936313,-1.1680838,0.6068176,-0.27706876,-0.2621515,0.22501664,-0.45455065,-1.8997983,1.4246129,0.41621384,-0.030902745,0.4337307,0.022166412,0.48449963,0.2399623,-2.7731035,1.0181173,0.27834782,0.68457186,-0.940328,0.041482683,0.98977137,0.29893148,-0.50511557,1.0403078,-0.66287553,-1.8065479,-1.0818328,-1.1499579,0.257857,-0.3397199,-0.9963886,0.32711542,0.9056789,-0.23114896,-0.32612425,0.6323686,1.0925226,-0.03076942
5,change,-0.021333477,1.9322752,-0.73633534,2.1453428,0.61476934,1.2836162,-1.1148866,0.5538581,0.044846684,-0.40845275,0.678239,0.96201617,0.4429796,0.26880556,0.38714913,-0.47847444,-0.89426476,0.6354104,0.41342935,-0.2551468,2.0165734,-0.6324142,-0.021023886,-0.76045185,1.2585063,0.43710798,-1.1465245,-1.0391414,1.2756385,0.9068181,0.25211027,-0.047847703,0.48540315,-0.23764406,-1.2064513,0.9300446,0.60800475,-0.39939895,-0.18280753,1.2616578,1.0644314,0.046484295,0.831021,0.7866561,0.15508355,0.26056045,-0.86882514,0.104828015,0.3184288,3.4022632e-05,0.7426858,-0.056780975,0.83010924,0.26214388,-0.41625974,-0.15457445,-1.5042828,-0.15289985,-0.55985683,0.30780977,0.32348,-0.15935849,0.5546605,-1.4845912,0.21506253,0.3124898,-0.2497839,0.4902795,0.91576743,-1.1448584,-0.4072573,0.5422028,-0.46269044,-0.032014105,-0.8418993,-0.28337947,0.61695164,1.0337446,-0.24055462,1.277993,0.46482953,2.7302942,-0.74796194,-0.28477207,0.3147782,-0.9152287,0.49045604,-0.7520931,-0.7121753,0.5857084,0.43419108,0.696116,0.5193119,-0.21898977,-1.4368669,0.33524323,1.1020057,0.46536523,-0.8512978,-0.009648806
6,a,-0.36440584,-0.7360618,0.27114895,0.61046946,-1.0410796,2.701997,-0.036540296,0.22371164,0.019354925,0.1004481,0.12663034,-0.58159673,-0.08784337,0.082137465,1.0026729,0.7676917,-0.44773683,-0.6420551,0.10763245,0.05560566,0.92999786,-1.2308434,0.10276138,-0.48643228,0.36696696,-0.1584021,0.34194797,0.56706893,-0.6799989,0.028030848,-0.36212412,0.041336916,-0.21842878,-0.11376701,-1.3062936,-0.69909173,-0.048036434,-0.10520452,-0.10117349,-0.41102275,-0.0002511677,-0.2408823,-1.0697346,-2.2764575,0.18867533,0.11948449,0.030768717,0.33055815,-0.14253484,-0.038866185,-1.1272242,-0.1288955,0.48460618,0.16092592,0.0817694,-0.18074946,0.37625834,-0.06877695,0.15365645,-0.2637467,1.2382152,0.08718054,-0.28555202,0.5745012,-0.30291504,-0.17858237,0.13859864,0.63108534,-2.0779548,-0.12008415,-0.10390675,2.2661545,-0.34367254,-0.05218876,1.9619635,0.061642855,-1.3343208,0.7287427,0.08149545,-1.92794,-0.52108693,-0.6845023,0.1274565,0.06444526,-0.07884968,-0.3396221,-0.36605412,1.2104328,0.44172964,-0.4141146,-0.64272004,0.12058148,-0.9084565,-0.068904296,-1.3567005,-0.02644333,1.5516673,0.21166736,-1.1188916,0.030354686
7,product,0.10080167,-0.026632,-0.120778486,-0.079054005,-0.009200364,-0.006803767,-0.081179306,-0.040542375,0.09917328,-0.02382015,-0.024945494,-0.054467287,-0.0017591224,0.0022744029,-0.03630608,0.008314198,0.10078104,0.0036560136,-0.08457525,-0.23459046,-0.102908775,0.15422061,-0.034204394,-0.02484423,0.1379039,-0.07513732,-0.034327816,-0.029627997,0.0038198193,0.09912499,0.10336454,0.013764876,-0.11862843,0.14079465,0.04202984,0.00049318105,0.029496403,0.019963996,-0.3245499,0.043798525,0.06229853,0.12792367,-0.041973446,-0.026799105,-0.13738555,-0.07882061,0.14344522,0.21527724,-0.1738466,0.19834544,0.012595505,-0.060879387,0.013097851,-0.19060697,0.01592664,0.043189276,-0.05439915,0.06238246,-0.045026094,-0.16091684,-0.015761044,-0.005313978,-0.007402489,-0.0216707,0.080198355,-0.13310716,0.10463759,0.0047619515,0.09864482,-0.011173287,-0.077467516,-0.041812774,0.056358825,-0.069914974,0.037303433,-0.30736867,0.014665596,0.032714292,0.13289078,-0.014076259,0.0696466,0.019107137,-0.12233645,0.07214182,-0.102018885,0.08367191,0.08341984,0.06710643,0.016910285,0.057292305,-0.033199027,-0.16884688,0.048259765,0.13189645,0.037303016,0.083278365,0.10362179,-0.07034039,0.011595274,0.08570516
8,of,-1.5168046,-0.023847021,0.15780975,0.2263081,-0.7477341,-0.06691845,0.2206675,0.12746081,0.00847657,-0.054562937,-1.1645997,0.7630965,0.32339436,-0.10025797,0.69332707,-1.0249645,-0.8377666,-0.17550172,0.010901414,-0.11837375,0.492086,0.4981584,0.22286636,-0.123159215,0.13735707,0.40947998,2.6565697,0.7716629,1.7625289,-0.06338572,0.1602865,-0.2073182,0.5549239,-0.02887221,2.3279812,1.312699,-0.03000388,-0.03269424,-0.0019329938,1.8011872,-0.6338259,-0.07503887,-1.7656089,0.20215608,-0.21445757,-0.0644788,1.0859771,-0.1314082,0.11206386,-0.046860173,0.72097987,0.34647077,0.65431774,-0.14943273,-0.31851038,0.051871277,-0.90496105,0.06768573,-0.08204622,-0.12406112,-0.17871705,0.06859508,1.4601336,0.5379579,0.12245809,-0.12029586,0.028231155,-0.0136693055,-0.62657475,0.8448044,-0.06718902,1.2078658,0.27735472,0.060110006,1.7837431,0.19334707,-0.3054336,0.15293558,-0.14252938,1.3848517,0.49679312,-1.5587865,-0.15894394,-0.24142165,0.30246636,-0.2508001,0.5297137,-0.3562532,1.5079088,0.5594674,0.60140026,-0.124372184,0.2028045,-0.11627904,0.52003264,-0.096163265,-0.41057223,-2.01283,0.33779842,-0.44189093
9,ignore,-0.09908496,-0.012117327,-0.061740734,-0.0628475,-0.08965844,-0.035851143,0.026863856,-0.006172302,-0.11810016,-0.01898402,0.05009228,0.10072233,-0.07523379,0.10982227,0.013861404,-0.037460964,-0.10053102,-0.12988316,0.018793728,0.12806888,0.020292943,-0.036890663,0.0024547805,-0.053647965,0.06777669,0.07519593,-0.023694329,-0.02522895,-0.037186217,-0.008687168,0.063099764,-0.13206121,0.060338955,0.3050447,-0.035213478,0.07116437,-0.016342888,-0.23916276,0.048043117,0.12007244,-0.088621534,-0.11800674,0.07524991,-0.0046947156,0.030916285,0.02682952,-0.09804027,-0.11782372,0.10456168,0.1082169,0.016600786,-0.019382823,-0.082075685,0.17170037,-0.20930862,0.19597,-0.088268705,-0.08361469,-0.071478814,0.19642213,0.0025704098,-0.05981888,-0.02471347,0.026216408,0.07217145,0.105127454,-0.008865292,-0.14338243,0.02471847,0.016478663,-0.23201732,-0.02993651,0.056388523,0.15891454,-0.08670905,0.08230063,0.020739902,-0.005862573,-0.027747054,0.006390555,0.06104987,0.018118478,-0.10548207,-0.087330334,-0.029841583,-0.080623955,-0.07742474,0.031016415,0.07137798,-0.012480723,-0.04421642,0.16592225,-0.093165636,0.27312148,-0.026816174,-0.10956764,0.029342612,0.040056985,-0.023854507,-0.080873415
