,word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,climate,-0.34935203,-0.3253307,1.9957994,0.85495055,0.49457285,0.84172267,0.5110768,-0.4309946,0.026126744,-0.23989491,1.413994,-0.59676075,-0.9058128,-0.057738185,-0.49156526,-1.7031898,-1.0934209,-0.32422128,-0.609255,0.12104411,-0.69146866,0.8730828,0.8872251,-1.1674827,0.6847484,-0.29679582,0.0579483,1.1583701,1.6473802,-0.7805558,-1.4267528,0.55788493,0.13665296,2.0833611,0.019767147,-1.2164325,-0.49534407,-0.35487944,-0.7359978,1.5009891,-0.5863825,0.28858125,0.7114351,-0.15274438,-1.3736356,-1.1196595,0.7413396,1.6199479,-1.6080949,-0.3905141,0.44025767,-1.4281101,1.4996706,-0.6535628,-0.04513799,0.53616273,-2.0647857,0.23041719,-0.33405733,2.6020672,-0.14778475,-1.4513161,0.73118365,0.4160324,1.3058612,0.70143455,0.12692223,1.2323891,1.6908429,0.23438437,1.1788651,0.1764733,-1.1824615,-0.19186701,-0.39072764,0.22538134,0.5129739,-1.0354377,-0.5857209,-0.83216274,1.1561697,0.53757375,-0.5931442,-1.0608776,-2.1857603,-1.0836431,-0.07553569,0.86037135,0.37866667,-0.73498774,0.027025575,-0.3121028,-1.5183973,0.3997175,-0.16125117,0.8853694,-1.2127062,-0.06945739,0.19090928,0.21474937
1,change,1.2239549,1.3187742,-0.75867206,-0.07706853,0.24290995,-1.6118997,0.52768713,0.11937688,-0.16495566,0.19383009,0.50535256,-0.56957155,0.56275535,-1.1224896,0.035100568,-1.3054148,1.4194398,0.27903113,-1.9236658,0.38704526,-0.01709222,-0.15670545,1.1652403,-0.048443228,-0.16614763,0.7603679,0.51947147,1.1826485,-0.51608473,1.2976068,-0.3565248,0.30045784,-0.21378821,0.64887977,-0.4836289,0.4995506,-0.53317183,-1.5904212,2.4213073,1.6299266,-0.4997356,-0.47944367,-0.18134546,-0.7078298,-2.2100272,1.0415252,1.8244094,1.1337787,-1.2842331,0.3780635,0.33759305,1.0381937,-0.047315497,0.4611568,-1.7273872,-1.6083589,-0.5498097,0.14359252,0.89948744,-0.06280026,-0.31890985,0.06370164,-0.44407052,1.5382054,-0.37929288,0.703906,0.74629474,0.7060143,0.8569287,1.8872927,-0.3117381,1.0429204,-0.8392487,0.7286834,-0.5813967,-1.024025,-0.4698116,0.92869973,-1.1407576,1.426364,-1.1336443,-1.2417922,-0.052987043,0.6250635,-0.9617713,0.7798288,0.5699747,-0.19831409,0.1073044,0.22838272,-0.998856,-0.19468744,-1.4835154,0.047241066,1.2604058,-0.8176605,-1.3281358,1.4752572,0.1991096,-1.2865927
2,be,0.27086148,-0.84743875,-1.5558995,-0.62980705,0.32599822,1.0536214,1.0774715,0.89998597,1.3156779,0.5324429,0.33355114,0.29126307,0.93235695,0.11001107,0.6049769,0.08665924,-2.006549,1.067007,1.3897642,-0.7028765,-0.93267506,-0.6313989,-0.29967275,0.19523427,1.3742062,0.596914,0.26448965,0.18334818,0.8949163,-0.77172446,-0.9326616,0.9478629,0.42466438,-0.49156213,0.009192042,-0.6630518,-0.047397133,0.88110274,0.30906996,0.5348432,1.1787287,-0.4896355,-0.14715403,0.91010845,-0.5502024,0.27504286,1.1853079,-0.34364352,-0.28339893,0.031700496,-0.16265632,-0.60740435,0.6083324,-0.43407485,-0.29772922,1.0817944,-0.030582005,-1.1916988,-0.72094476,-0.40483373,-0.31366527,-1.9139537,1.6791449,-0.4743176,0.38084334,-1.2026,-0.27614346,0.08136208,0.13041267,1.7448452,2.0986083,0.036424097,-0.49664283,-1.637285,-0.97548735,-1.5540981,0.69141096,-0.17360839,0.4954398,-0.22355284,1.1815112,-2.0406988,0.27164802,0.43356207,-1.8308234,0.010914053,0.98423094,-3.299289,0.16220064,0.5358194,1.0193125,0.80228287,-0.4723259,-0.23612298,1.1504596,-0.33035153,-0.8299984,1.0752175,-1.3657767,-0.41293925
3,I,-0.07649692,0.5350696,-2.2583857,-0.81761956,-0.5130572,0.46601602,-1.740839,0.44286403,-1.1779039,0.11882361,0.27082396,-0.8993597,0.6924787,-0.2595655,0.42017612,-0.59082586,1.0450009,-0.0238267,0.24472073,1.5370747,1.0332587,-0.4407795,-0.83022463,-0.35906354,0.8901804,1.2289921,-0.13555075,0.15804696,0.011362479,-0.15263164,-0.610776,0.24254535,-1.133627,0.38306412,-0.20211399,-0.3041821,0.3860326,-0.65902644,0.818331,-0.15759428,-1.0405941,-0.6561741,-0.5272263,0.23307559,0.19716664,0.75185925,-2.1010637,-1.5688864,0.45525464,-0.9719474,1.8209891,1.0853449,1.6335799,-0.4842342,0.5138262,0.31899232,0.24149112,-0.6204145,-0.86085254,0.16483417,0.72255766,0.32369512,0.012668245,1.8529289,0.64697474,0.29736826,2.0697854,1.7936441,-1.5763221,-0.6443471,-0.47076675,-1.1115315,1.3928772,0.634227,0.78927726,0.2793378,-0.99152327,0.12844871,-0.65947807,-0.22286958,-0.14504224,2.046989,-0.29470915,0.8653382,-0.568445,-0.47251296,0.0592783,-0.2000979,1.3510268,0.27212584,-0.041405693,-0.8633004,-1.4218904,1.6359992,1.3501984,-0.68867743,-0.6208372,-1.8647391,0.707442,0.31676173
4,the,-1.5010056,0.76628417,-0.40412095,-1.2221535,-1.644746,1.1364887,-2.0893672,0.3606124,0.447748,-0.97400975,0.6084045,0.80527323,1.3664596,-0.9287912,0.6997532,-0.9088656,-1.3691123,-1.5402201,0.963931,0.08450055,1.5099995,-0.6290993,1.0516342,0.1695249,-0.46116278,-0.28561783,-0.47926366,-0.17245382,2.3800437,-0.7089399,-0.9268681,-0.28521442,0.08309549,1.613658,0.3840431,0.10679048,-1.1217972,-1.1747389,-1.4495838,-1.056097,-0.42249113,-2.3383837,-1.2543616,-1.8585945,0.31891114,-0.77027065,-1.3583947,0.66286546,0.4266958,0.47228065,-1.4088138,-1.0193106,-0.2638304,-0.7974509,-0.12911184,0.21352722,-0.1659066,1.4095305,0.14904462,-0.4807833,0.2107435,2.168578,1.4606699,-0.79418474,-0.88641274,-1.2884015,0.049859203,0.21741675,0.40663326,0.36491323,-0.80622995,-0.20967849,-0.73402435,-0.08850446,-2.300282,-0.466112,0.8941029,-0.29169393,-0.5496322,-0.6701746,0.91051006,1.1763887,1.64201,-0.32587343,0.12919469,-1.2438056,-0.94286,0.31730968,-1.3813294,1.4038705,-0.8827838,0.075780034,0.114666015,-1.5982435,-0.3355573,0.41622368,0.4891597,-0.4528425,0.79962736,0.83102375
5,of,-0.013499694,-1.0288697,-1.2059749,0.5207178,0.030290952,-0.46740103,0.17849012,-0.8256881,2.1511693,-1.0798726,-0.1461424,0.30641294,-0.032729894,1.0161974,0.055918425,0.54511046,0.10561461,0.28480285,1.5873799,0.4136168,-0.5925879,0.9860328,-1.2461728,-0.5251845,-1.1609467,-0.27444932,-0.6415153,-0.6039444,-0.4633093,0.10649452,-0.9489108,-1.419566,0.38504007,0.67952776,-0.21838993,0.40836018,1.1197867,-1.9859276,0.38730893,0.23960552,-1.4918562,-1.4416369,0.6354188,-1.3261166,0.86183596,0.18734239,-1.0740187,1.1607397,-1.5098969,-1.971669,-0.13976112,0.77281415,-0.8021313,-0.6372145,0.37168232,2.0662117,1.1039912,-0.8417894,1.121604,-1.9449426,0.10559249,0.7908079,0.029215869,0.776287,1.2707899,0.42393085,1.4991001,-1.6267459,-0.19843845,0.17880182,0.640159,-0.40664148,-0.06170429,-1.0171931,0.060703803,0.15477467,1.5325432,-0.8225093,1.8588692,-1.0785717,-0.79005086,1.3399013,0.55662525,0.9299918,-0.70285994,-0.66556734,-1.0801026,-1.9915156,0.4898711,-0.4619255,0.99822336,0.851601,-1.4826555,1.9844497,-0.1666643,1.196029,-0.3772501,-0.72691154,0.04084894,0.3242058
6,and,0.60216147,-0.49303082,0.55284834,0.63008684,0.5878913,-1.5208557,-0.58046633,-0.110971905,-1.3444648,0.2138386,-1.1675138,-0.46239972,1.0746446,-2.2128222,-1.0696021,1.3830289,-0.41381636,1.773417,0.45608568,0.7916481,-0.21996188,0.6219834,-0.81543595,-0.5068832,-0.9737235,1.0979747,-0.6784452,0.24006988,1.4005092,-0.6194636,1.8331122,1.3214883,-0.09385026,-1.3029549,0.2849083,0.7485242,-0.72395724,1.1221493,0.75548166,-0.411173,-0.22766171,0.5417634,1.3819853,-0.55238837,1.9143126,-0.9816633,-1.5885344,-0.76436216,0.40015152,-0.8542353,1.6703621,0.023683798,0.7478582,2.4373827,-0.42287934,0.8104771,-1.4077051,0.77027935,-0.026582096,1.936615,-0.2975948,0.3624643,-0.21716899,0.48092008,0.5444261,-0.44609067,0.48386613,1.191854,-1.4348596,0.8737073,1.1517566,-0.074993014,-0.2433464,0.69842416,-1.442564,-1.3079096,0.4502141,0.7439967,-0.70274043,-0.4041123,-0.020755762,0.12703289,-0.7974272,0.06991737,1.3696431,-2.1705458,-1.0039489,-0.19786884,-1.1100832,1.550521,-1.0079414,-0.6874907,0.37557945,-1.1958311,-0.2793307,0.41661614,-1.3429133,-0.6850546,-1.0817674,1.1760429
7,to,-1.2830423,0.4869587,1.6580224,0.50901216,-0.80487525,-0.86635447,0.15945108,1.5226086,-0.19547051,0.5401238,-0.35929614,0.8651411,1.3061172,-0.6961994,0.12958984,0.98455244,2.1641252,0.63154155,-0.36154604,-0.65247494,1.2963713,1.029823,0.029769313,-0.7480645,0.49332082,-0.5010532,-0.7146066,0.2570329,-0.04765894,1.1858643,-1.3622137,-0.49092588,-0.35071656,1.3084239,-0.7593984,0.2646314,0.091325425,0.2653756,2.5038967,0.38970777,1.0909783,-0.9732472,-1.0215852,-0.8309485,0.41923994,1.056899,-0.26708403,1.0018284,0.5500638,-1.5314584,0.07367767,-0.96749574,-0.60515594,-1.4012561,-0.009838785,-0.857507,-0.62619996,0.39552963,1.0505908,0.59926754,0.18925306,-1.0603632,1.6476096,-0.21616325,-0.57181,-1.4272641,0.9598261,-0.46273386,0.8481019,1.0250158,-0.33418733,0.23112448,-0.37398526,0.38023606,0.6763156,1.8120553,0.7404881,-0.12806489,1.6014024,-1.2376287,-0.06901931,0.1713326,-0.7171157,2.165973,0.3881875,0.9166231,1.8159152,0.28128907,-0.16998848,0.21226008,-0.95440257,-0.32016692,0.8064995,0.26040876,-1.1017195,0.33110622,-0.14968649,-1.215968,-0.20226598,-0.48232523
