,word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,how,-0.8315726,0.2704219,0.27011248,0.629525,0.28234905,0.13937151,-0.04035939,-0.21752545,-0.00521245,0.4361194,0.49192443,0.44098973,0.62012404,-0.51925904,0.7716654,-0.11012058,-0.40589553,-0.0763664,0.22734596,0.246807,0.4252923,0.08427876,0.2802544,0.07786253,-1.0066676,0.5309214,-0.25024056,0.54409945,0.1831009,0.19966558,0.030266672,1.1308242,0.20875782,-0.1259508,0.20812522,-0.43268666,-0.7852895,0.15177754,0.52605087,0.38714278,-0.046438437,0.17338938,0.49587053,0.6290629,0.07862441,0.21545288,-0.07014008,-0.22859837,-0.10241788,-0.29347283,-0.66352814,0.49459285,-0.44127753,0.0054906243,0.20785455,-0.23925494,0.61593544,0.74374515,0.1762797,-0.44562817,-0.7526084,0.09898073,-0.09759555,-0.39003113,-0.6333107,0.047702417,0.13711385,0.25034928,0.36090404,0.2625167,-0.03320201,-0.9667972,0.1290369,-0.83724827,0.467212,0.36045837,-0.19029325,-0.5806854,0.51919,1.1984088,-0.18992293,-0.026783006,0.25217316,-0.32281476,0.8115748,-0.06385093,-0.06773296,0.0648569,0.34503156,-0.03526039,0.29454577,0.12701741,-0.34645173,0.46325055,-0.15821972,0.3211905,0.74110967,0.0266212,-1.6570563,1.2354538
1,much,-0.55740905,-0.65167874,-0.3515288,0.089071885,-0.37933287,0.026185839,0.16158594,0.1159787,0.45066437,0.39093238,-0.26126143,1.0826119,0.24094096,-0.083861865,-0.5530705,0.21058658,-0.06437506,0.15262902,-0.27135345,-0.035451736,-0.5859716,0.07047546,-0.37342167,-0.3946969,-0.31146124,-0.17187724,-0.13353702,0.3342097,0.03864611,0.11619107,-0.3196549,0.10451584,-0.2134956,0.38917786,0.11226507,-0.35831553,0.4695235,-0.22933838,-0.13816953,0.3766294,0.06646316,-0.5465016,-0.02636831,0.34783867,0.05039863,-0.054998245,-0.12670897,-0.22085097,-0.9072662,0.19863318,-0.4572063,0.22849648,-0.34630945,0.03775591,0.026704665,-0.28886846,-0.5338814,0.37272343,0.21332683,-0.17399056,-0.36303625,-0.24327596,-0.39928082,-0.013879326,0.50550276,-0.0021859796,0.39048976,0.40208238,-0.04045109,0.15857272,-0.36647362,-0.36884737,0.11001892,-0.22203563,0.3085079,0.10140003,0.30693808,0.040465634,-0.16063133,-0.26697963,0.2052532,0.16232382,-0.036842458,-0.830909,-0.32999516,0.42547688,0.5211377,-0.5220596,-0.44956046,0.07092127,-0.06480823,-0.048605815,0.61656517,-0.7527318,0.35393697,0.10906591,-0.44841886,0.048697297,0.54193145,0.036969516
2,do,0.8679885,0.20349436,-0.18812874,0.67922944,-0.30573323,0.07419622,0.17012145,0.14702675,-0.28585538,-0.31723878,-0.0022874516,-0.101252355,0.096882135,-0.12592131,0.46520084,0.99165684,-1.2633054,-0.05767501,-0.09855985,0.3523333,0.7512396,-0.2883223,-0.6271894,-0.3242935,0.56061614,-0.3216559,0.14756516,-0.055026248,0.78522867,0.52092403,-0.123449065,-0.2806948,1.2741437,-0.08236878,0.046036534,-1.4039868,0.49897942,-0.5489532,0.19964945,-0.20305619,0.38048065,-0.06048901,-0.7824899,1.0349115,0.107441165,-1.2776433,-0.25187802,-0.8190821,0.008762991,-1.448391,-0.17241284,0.102520585,-0.38358894,0.10624011,-0.5430492,0.18848896,-0.4379313,0.8602001,-0.11828319,-0.26032093,-0.3180868,0.21607034,-0.26702264,-0.47343946,0.20407027,0.011284973,-0.13373329,-0.09271443,0.06914497,-0.45801276,0.13720852,-0.6642816,0.09302694,-0.16050464,0.38580412,-0.11671726,0.03711999,-0.14430438,-0.5505453,0.47002912,0.041505422,-0.74480325,-0.0796108,-0.035383396,0.8666975,-0.04986339,-0.12142116,1.0894476,-0.9884897,0.05637982,0.18805069,-1.1080544,-0.01645332,-0.3238716,0.3290985,0.58722854,0.13445239,-0.059725236,0.07753839,-1.073952
3,the,-0.17380127,-0.008258646,-0.06956994,0.11590818,0.09026673,0.8179575,0.057773665,0.056061745,-0.19682322,0.47808167,0.33632043,-0.25264382,0.05225693,-0.37558383,-0.15171497,-2.2384558,-2.5003674,-0.06025649,0.20556438,1.7929225,-0.7491266,0.18719722,0.4588701,0.10782197,0.3354242,0.12072832,0.12890191,-0.07009807,-0.10937967,-0.095892526,0.09955802,0.05936312,-0.7940701,-0.1566963,0.13874438,-0.6794997,-0.17926018,0.110165864,0.40265867,-0.21644932,-0.086924136,0.015771398,0.08932087,-0.047799803,0.010243083,-1.4521167,-1.2564147,1.5582389,-0.14665002,0.38265684,0.3311678,-1.0199522,0.077188276,-0.60625565,0.05530712,-0.32523593,-0.20641458,-2.046893,0.081942946,1.0857718,0.35122535,0.04946942,0.24664995,-0.34404784,-0.038613018,-0.149873,0.21465819,0.34962562,0.15468168,-0.11024487,-0.22251584,0.7039294,1.491786,0.11903818,-0.096028514,-0.14012294,-0.87271947,0.25399503,-0.15805686,0.4716285,0.81007797,0.24309176,0.05871271,-0.30397028,-0.42335153,-0.008738209,-0.0066122264,-0.26744592,0.28484917,-0.676752,0.02500577,-0.31705332,-0.015181934,0.19683388,0.16739117,-0.5974906,-0.024972562,-0.07065378,-0.048206437,0.11016317
4,already,0.038693633,0.07577774,-0.2959404,-0.0039875084,-0.10241019,-0.039952595,0.30341586,0.05346829,-0.17174485,-0.03665797,-0.15041465,0.2549055,0.16630977,-0.31822208,0.024051182,0.051815957,-0.070737556,0.089973584,0.20216374,0.115918376,-0.035269003,0.06743933,-0.061453544,0.006841138,-0.035245083,-0.2006156,-0.1974268,0.00029522664,0.030905737,0.09403244,-0.0059498064,-0.0002583445,-0.05000021,0.15088747,0.011749238,-0.051463015,0.08063829,-0.12817341,0.02546275,-0.15454678,0.25917238,0.2135296,-0.24077128,0.19465421,-0.17917149,0.100069515,-0.045471516,-0.105100915,-0.43124226,-0.027981525,-0.14638057,-0.10523134,-0.34095109,0.2366704,0.034325074,-0.04982994,0.058883402,0.05373742,0.29546905,-0.06952338,-0.09266599,-0.27763733,-0.20751333,-0.24230906,0.20246565,0.24023448,-0.04794088,-0.12791792,-0.008748991,0.0630638,-0.18915057,-0.10422958,0.09007041,-0.08768994,-0.11169276,0.33240667,0.09246048,-0.09232105,0.22152795,0.05597333,-0.054826897,-0.053202048,0.035198003,-0.3211972,0.007612793,-0.17633538,0.12849604,0.034106012,0.096783854,-0.028299555,-0.03168877,0.03002392,-0.049114928,-0.12251256,0.023300912,-0.007820349,-0.27127427,0.0115869455,0.08626337,0.053727
5,in,0.36860585,0.3183793,0.054992426,0.52175826,-0.10020204,-0.0885706,0.07848392,0.13672395,0.049458403,-0.9739142,0.15061301,0.39017808,-0.56867015,0.08581494,0.029197134,1.1224408,0.6087421,0.1584024,-0.012321173,-0.19213088,0.9101438,1.5713929,0.75831693,0.34270868,-0.045340747,-0.5298194,-0.33125538,-0.02650978,0.43606973,-0.1468049,-0.3601291,0.4022347,-0.34146366,0.12419505,-0.27057704,-0.9240819,-0.21769086,-0.7508137,0.15286046,0.23760325,-0.229447,0.26084155,-0.18182881,0.192961,0.1270543,-0.039169066,-0.51291645,-0.4021478,-0.005579239,0.22890182,1.1136395,-0.8452048,0.3945824,0.19349505,-0.09244456,0.049326267,0.2421494,-1.010759,-0.25352037,-0.15758637,0.24334443,0.011910275,1.0994089,0.52761453,-0.35735467,-0.0574057,-0.010829235,-0.42691684,0.07265518,0.1275932,0.08578342,1.4395227,-0.3844886,-0.50926054,1.230733,0.086594924,-0.723918,-0.2697083,0.14645879,-1.1581224,0.012670849,-0.37227538,0.30922127,0.2956147,1.2887893,-0.078879625,-0.010181788,-0.59194225,0.92873925,0.009924416,0.02086382,-0.6116916,0.026364919,1.0693042,-0.010352879,0.10427305,0.92855686,0.04549965,-0.09591316,-0.37268037
6,atmosphere,-0.25268254,-0.22764027,0.14708765,-0.13688488,-0.33747926,-0.53684455,-0.70298254,-0.6569152,0.7124378,0.05823256,-0.37085062,0.06259371,0.2576512,-0.1694003,-0.17974988,0.09695767,0.03795284,0.020721132,-0.32827184,-0.5633375,0.20233743,-0.16817783,0.11670055,-0.2616993,-0.27922803,0.5575165,-0.03617279,0.41621876,-0.22136824,0.335129,0.10586824,0.113456085,-0.021173112,0.41929293,0.10586796,-0.009089504,0.06559423,0.33966237,-0.1381675,-0.040415775,0.5605799,-0.31429553,-0.3530582,-0.19854456,0.06415135,-0.13077292,-0.18302706,-0.24215142,0.24349932,-0.09891142,-0.16139758,0.30321464,-0.25939596,0.35980064,0.19183819,0.35922217,-0.37147886,0.04009703,-0.043007217,-0.20164053,-0.20005415,-0.32500648,-0.22216702,-0.15391272,0.26725104,0.28487015,-0.5121814,-0.19952852,-0.35216874,-0.124614775,0.38572872,-0.198278,0.02780365,-0.1628848,-0.049176607,0.02744933,-0.24458756,0.03174496,-0.15620916,-0.1693751,-0.04183336,0.47597146,-0.21343656,-0.20106277,-0.49168533,0.05906116,0.32833958,0.41043606,0.04350301,0.39331728,-0.21041195,0.38606313,0.17514946,0.018271774,-0.7015328,0.15255147,-0.1526106,0.3231728,-0.14492463,-0.23857662
7,calculate,-0.016961385,-0.022197254,0.08488378,-0.013273494,-0.13770536,-0.19048811,-0.06348511,-0.008903169,0.009582113,-0.027316086,-0.008856581,0.11230484,-0.049548324,-0.0024177784,0.0021133614,0.0072690137,-0.0029007955,0.039476804,0.0064928606,-0.055565946,-0.018043745,0.0062887743,0.023484243,0.001669708,0.020303264,-0.01319418,-0.025132565,0.034160618,-0.008005249,0.029659402,-0.08976735,0.014684733,-0.047984958,0.006428608,-0.059584793,-0.05714812,-0.014804819,0.019714173,0.051796064,0.090442695,0.068722874,-0.08991146,-0.08131502,0.0016344888,0.07486287,-0.005076169,-0.007934966,0.0011455304,-0.002590019,-0.038365327,0.04358925,0.0076962183,0.0011866288,0.013751542,-0.032083064,0.14468117,0.027485598,0.037347935,-0.008126293,0.028205289,-0.031897556,-0.020222971,0.01642905,0.019926535,-0.025617002,0.1716243,-0.21249253,-0.046589747,-0.051767994,-0.11172044,0.2048191,0.04510372,-0.021037763,0.011355143,0.027261887,0.06001335,-0.05446161,-0.030657668,0.023389282,0.0046665794,0.057229936,-0.05781543,0.020025216,0.045461904,-0.019772056,0.065867215,-0.06250578,0.021091426,0.010202763,0.28246325,-0.004921059,-0.003407588,-0.07748674,-0.0075276135,-0.10580138,0.002594017,0.09459482,0.15760691,-0.02153312,-0.12571014
8,into,0.084039986,0.20190717,0.1411488,-0.20342343,-0.028580237,-0.09169811,0.13194862,0.5184716,-0.19794464,-0.23258092,0.30665022,0.37621567,-0.17834362,0.095161326,-0.48004174,0.14652857,-0.055578317,0.3064697,-0.09139321,-0.06114947,-0.115814656,-0.13592365,0.659534,0.09907917,0.30427676,-0.6828913,-0.08581843,-0.27181417,0.5112315,0.316482,-0.1828783,-0.018696873,-0.8578386,-0.29554155,0.07556606,-0.24463943,-0.060912073,-0.008881461,0.49503255,0.19961537,-0.28866687,0.34133255,-0.081169605,0.01996167,-0.018018706,0.21738152,0.22262637,0.1395204,0.1168166,0.14090353,0.40836093,0.095724046,0.58067995,-0.035884976,-0.32002333,0.28890735,0.39369667,-0.095482245,-0.39104226,0.18856268,-0.4162586,0.21115743,0.45805025,0.09474506,-0.42548314,-0.11937003,-0.13985966,-0.20124185,0.11132632,-0.08717774,0.14346069,0.6027677,0.06568259,-0.35352898,0.1544497,0.3347069,-0.17550553,-0.35454884,0.012117148,-0.18373735,0.25822723,-0.32826236,0.68519676,-0.153799,-0.34245855,-0.022326352,0.015952861,-0.19159304,0.41632146,0.1616761,0.017865794,0.12136698,0.05843379,0.04088825,0.07916612,-0.12947412,0.21292585,0.056996938,-0.23337613,-0.3318534
9,climate,0.63002557,0.27139533,-0.36535472,0.35370895,0.065958746,-0.3076566,-0.095664196,-0.021684263,0.46678776,-0.82128465,0.4410326,0.27825436,2.2914445,-0.5712394,0.46528217,-0.7078383,-1.6153888,-0.13099687,0.42329532,0.60018647,0.5655908,-1.8885808,-0.20175925,0.59014773,-0.5193633,-0.43074384,-0.35895538,-0.35692462,0.7199509,-1.1458316,0.0320141,-1.1513273,0.32715943,-0.4331305,0.52185446,1.7663407,0.78604805,-0.8016542,-2.9628992,-0.54299325,0.31675056,0.34690404,-0.45349663,-0.39627656,0.08974556,-1.4654248,-1.8704686,-0.6208746,-0.019623907,0.5547784,-0.2571229,0.25294623,-0.12359035,0.47475675,-0.44650033,-0.018299414,0.37098244,-1.4173415,-0.25739065,-1.8430145,0.8560717,-0.4847199,-0.8751513,0.9311858,0.5155498,-0.08706987,0.34701753,-0.5153875,0.14079967,0.5081159,-0.25122926,-0.5636758,1.6987808,-0.7798278,0.34007433,-0.015316047,0.29169813,0.70327014,-0.40999383,-0.33155742,-1.6621476,0.6852565,-1.9199134,0.119251564,-0.33568108,-0.30934685,0.4154583,-0.23604012,-0.70702964,-0.30063373,0.009165913,-0.54534334,0.30001238,0.19045399,-0.44783914,0.98827374,-0.013454162,0.23290166,0.46882343,0.9068963
